date,cases,deaths
2020-09-03,80.0,-4.0
2020-09-04,0.0,1.0
2020-09-05,0.0,3.0
2020-09-06,0.0,0.0
2020-09-07,0.0,1.0
2020-09-08,259.0,0.0
2020-09-09,43.0,0.0
2020-09-10,89.0,2.0
2020-09-11,108.0,1.0
2020-09-12,102.0,2.0
2020-09-13,64.0,0.0
2020-09-14,42.0,3.0
2020-09-15,70.0,1.0
2020-09-16,65.0,2.0
2020-09-17,93.0,0.0
2020-09-18,88.0,2.0
2020-09-19,122.0,4.0
2020-09-20,67.0,3.0
2020-09-21,57.0,0.0
2020-09-22,24.0,0.0
2020-09-23,0.0,0.0
2020-09-24,69.0,1.0
2020-09-25,101.0,0.0
2020-09-26,88.0,2.0
2020-09-27,104.0,0.0
2020-09-28,79.0,1.0
2020-09-29,66.0,0.0
2020-09-30,53.0,2.0
2020-10-01,143.0,5.0
2020-10-02,142.0,0.0
2020-10-03,107.0,0.0
2020-10-04,116.0,0.0
2020-10-05,65.0,0.0
2020-10-06,65.0,0.0
2020-10-07,83.0,1.0
2020-10-08,73.0,0.0
2020-10-09,109.0,1.0
2020-10-10,115.0,1.0
2020-10-11,65.0,2.0
2020-10-12,140.0,0.0
2020-10-13,122.0,1.0
2020-10-14,72.0,2.0
2020-10-15,116.0,3.0
2020-10-16,148.0,2.0
2020-10-17,92.0,1.0
2020-10-18,133.0,0.0
2020-10-19,163.0,4.0
2020-10-20,117.0,1.0
2020-10-21,124.0,2.0
2020-10-22,167.0,3.0
2020-10-23,226.0,2.0
2020-10-24,166.0,0.0
2020-10-25,225.0,1.0
2020-10-26,252.0,2.0
2020-10-27,169.0,0.0
2020-10-28,160.0,2.0
2020-10-29,248.0,4.0
2020-10-30,260.0,3.0
2020-10-31,191.0,1.0
2020-11-01,180.0,2.0
2020-11-02,135.0,1.0
2020-11-03,103.0,0.0
2020-11-04,205.0,3.0
2020-11-05,252.0,2.0
2020-11-06,336.0,2.0
2020-11-07,297.0,2.0
2020-11-08,318.0,5.0
2020-11-09,180.0,3.0
2020-11-10,301.0,0.0
2020-11-11,296.0,0.0
2020-11-12,337.0,2.0
2020-11-13,397.0,1.0
2020-11-14,373.0,1.0
2020-11-15,231.0,3.0
2020-11-16,314.0,1.0
2020-11-17,260.0,1.0
2020-11-18,329.0,5.0
2020-11-19,299.0,3.0
2020-11-20,276.0,6.0
2020-11-21,314.0,0.0
2020-11-22,286.0,1.0
2020-11-23,254.0,2.0
2020-11-24,238.0,1.0
2020-11-25,325.0,3.0
2020-11-26,0.0,0.0
2020-11-27,589.0,3.0
2020-11-28,240.0,5.0
2020-11-29,320.0,7.0
2020-11-30,123.0,2.0
2020-12-01,359.0,2.0
2020-12-02,503.0,6.0
2020-12-03,827.0,5.0
2020-12-04,712.0,5.0
2020-12-05,685.0,7.0
2020-12-06,601.0,2.0
2020-12-07,336.0,1.0
2020-12-08,505.0,2.0
2020-12-09,549.0,10.0
2020-12-10,631.0,3.0
2020-12-11,729.0,3.0
2020-12-12,590.0,2.0
2020-12-13,645.0,2.0
2020-12-14,557.0,0.0
2020-12-15,454.0,0.0
2020-12-16,723.0,11.0
2020-12-17,648.0,1.0
2020-12-18,688.0,0.0
2020-12-19,480.0,2.0
2020-12-20,473.0,3.0
2020-12-21,660.0,0.0
2020-12-22,441.0,0.0
2020-12-23,0.0,0.0
2020-12-24,0.0,26.0
2020-12-25,0.0,-26.0
2020-12-26,0.0,0.0
2020-12-27,0.0,0.0
2020-12-28,-582.0,5.0
2020-12-29,448.0,41.0
2020-12-30,649.0,8.0
2020-12-31,861.0,5.0
2021-01-01,0.0,0.0
2021-01-02,1019.0,3.0
2021-01-03,350.0,5.0
2021-01-04,506.0,5.0
2021-01-05,2817.0,8.0
2021-01-06,831.0,6.0
2021-01-07,929.0,5.0
2021-01-08,969.0,6.0
2021-01-09,862.0,3.0
2021-01-10,676.0,11.0
2021-01-11,0.0,0.0
2021-01-12,1063.0,13.0
2021-01-13,575.0,9.0
2021-01-14,656.0,11.0
2021-01-15,686.0,6.0
2021-01-16,709.0,13.0
2021-01-17,531.0,3.0
2021-01-18,406.0,6.0
2021-01-19,262.0,3.0
2021-01-20,400.0,8.0
2021-01-21,538.0,8.0
2021-01-22,725.0,2.0
2021-01-23,497.0,11.0
2021-01-24,573.0,6.0
2021-01-25,464.0,5.0
2021-01-26,217.0,5.0
2021-01-27,402.0,6.0
2021-01-28,516.0,7.0
2021-01-29,314.0,8.0
2021-01-30,547.0,5.0
2021-01-31,338.0,2.0
2021-02-01,272.0,3.0
2021-02-02,193.0,2.0
2021-02-03,0.0,0.0
2021-02-04,566.0,13.0
2021-02-05,388.0,0.0
2021-02-06,377.0,0.0
2021-02-07,395.0,16.0
2021-02-08,164.0,6.0
2021-02-09,146.0,3.0
2021-02-10,231.0,11.0
2021-02-11,339.0,10.0
2021-02-12,276.0,6.0
2021-02-13,246.0,9.0
2021-02-14,245.0,4.0
2021-02-15,202.0,5.0
2021-02-16,106.0,3.0
2021-02-17,133.0,5.0
2021-02-18,259.0,7.0
2021-02-19,232.0,0.0
2021-02-20,253.0,2.0
2021-02-21,167.0,5.0
2021-02-22,157.0,1.0
2021-02-23,127.0,3.0
2021-02-24,245.0,4.0
2021-02-25,253.0,4.0
2021-02-26,262.0,2.0
2021-02-27,0.0,6.0
2021-02-28,0.0,0.0
2021-03-01,654.0,7.0
2021-03-02,0.0,1.0
2021-03-03,220.0,6.0
2021-03-04,217.0,6.0
2021-03-05,278.0,0.0
2021-03-06,220.0,0.0
2021-03-07,0.0,0.0
2021-03-08,304.0,7.0
2021-03-09,111.0,1.0
2021-03-10,191.0,8.0
2021-03-11,205.0,9.0
2021-03-12,219.0,3.0
2021-03-13,0.0,0.0
2021-03-14,0.0,0.0
2021-03-15,552.0,11.0
2021-03-16,90.0,0.0
2021-03-17,201.0,6.0
2021-03-18,226.0,2.0
2021-03-19,238.0,2.0
2021-03-20,266.0,1.0
2021-03-21,182.0,5.0
2021-03-22,154.0,1.0
2021-03-23,115.0,2.0
2021-03-24,216.0,2.0
2021-03-25,333.0,0.0
2021-03-26,338.0,3.0
2021-03-27,0.0,0.0
2021-03-28,579.0,7.0
2021-03-29,248.0,1.0
2021-03-30,211.0,0.0
2021-03-31,247.0,4.0
2021-04-01,390.0,3.0
2021-04-02,370.0,3.0
2021-04-03,330.0,1.0
2021-04-04,0.0,0.0
2021-04-05,408.0,4.0
2021-04-06,221.0,2.0
2021-04-07,334.0,0.0
2021-04-08,258.0,0.0
2021-04-09,317.0,1.0
2021-04-10,0.0,0.0
2021-04-11,508.0,0.0
2021-04-12,183.0,2.0
2021-04-13,151.0,0.0
2021-04-14,224.0,3.0
2021-04-15,248.0,1.0
2021-04-16,232.0,0.0
2021-04-17,230.0,0.0
2021-04-18,163.0,1.0
2021-04-19,166.0,1.0
2021-04-20,63.0,0.0
2021-04-21,163.0,0.0
2021-04-22,179.0,1.0
2021-04-23,173.0,0.0
2021-04-24,154.0,0.0
2021-04-25,134.0,0.0
2021-04-26,111.0,1.0
2021-04-27,92.0,1.0
2021-04-28,137.0,0.0
2021-04-29,151.0,1.0
2021-04-30,135.0,3.0
2021-05-01,117.0,2.0
2021-05-02,99.0,1.0
2021-05-03,51.0,0.0
2021-05-04,78.0,0.0
2021-05-05,105.0,0.0
2021-05-06,118.0,0.0
2021-05-07,106.0,0.0
2021-05-08,105.0,2.0
2021-05-09,77.0,0.0
2021-05-10,40.0,1.0
2021-05-11,25.0,0.0
2021-05-12,118.0,3.0
2021-05-13,87.0,1.0
2021-05-14,38.0,2.0
2021-05-15,0.0,0.0
2021-05-16,157.0,2.0
2021-05-17,36.0,3.0
2021-05-18,36.0,0.0
2021-05-19,0.0,0.0
2021-05-20,114.0,-1.0
2021-05-21,58.0,0.0
2021-05-22,63.0,0.0
2021-05-23,30.0,0.0
2021-05-24,27.0,1.0
2021-05-25,15.0,0.0
2021-05-26,54.0,1.0
2021-05-27,34.0,0.0
2021-05-28,46.0,1.0
2021-05-29,30.0,2.0
2021-05-30,8.0,0.0
2021-05-31,0.0,0.0
2021-06-01,20.0,0.0
2021-06-02,6.0,0.0
2021-06-03,31.0,0.0
2021-06-04,31.0,3.0
2021-06-05,35.0,1.0
2021-06-06,28.0,0.0
2021-06-07,23.0,0.0
2021-06-08,8.0,0.0
2021-06-09,23.0,0.0
2021-06-10,10.0,2.0
2021-06-11,25.0,0.0
2021-06-12,0.0,0.0
2021-06-13,0.0,0.0
2021-06-14,19.0,1.0
2021-06-15,9.0,0.0
2021-06-16,8.0,0.0
2021-06-17,9.0,0.0
2021-06-18,11.0,0.0
2021-06-19,0.0,0.0
2021-06-20,0.0,0.0
2021-06-21,21.0,2.0
2021-06-22,8.0,0.0
2021-06-23,10.0,0.0
2021-06-24,13.0,0.0
2021-06-25,11.0,0.0
2021-06-26,0.0,0.0
2021-06-27,0.0,0.0
2021-06-28,26.0,1.0
2021-06-29,6.0,0.0
2021-06-30,12.0,0.0
2021-07-01,13.0,1.0
2021-07-02,13.0,0.0
2021-07-03,0.0,0.0
2021-07-04,0.0,0.0
2021-07-05,0.0,0.0
2021-07-06,27.0,1.0
2021-07-07,7.0,0.0
2021-07-08,12.0,1.0
2021-07-09,73.0,0.0
2021-07-10,0.0,0.0
2021-07-11,0.0,0.0
2021-07-12,0.0,0.0
2021-07-13,31.0,0.0
2021-07-14,36.0,0.0
2021-07-15,41.0,0.0
2021-07-16,55.0,0.0
2021-07-17,0.0,0.0
2021-07-18,0.0,0.0
2021-07-19,114.0,1.0
2021-07-20,52.0,1.0
2021-07-21,68.0,-1.0
2021-07-22,79.0,1.0
2021-07-23,100.0,0.0
2021-07-24,0.0,0.0
2021-07-25,0.0,0.0
2021-07-26,202.0,0.0
2021-07-27,85.0,2.0
2021-07-28,84.0,0.0
2021-07-29,98.0,2.0
2021-07-30,125.0,0.0
2021-07-31,0.0,0.0
